vehicle id,latitude,longitude,timestamp
6351,45.343353,-75.71159,1738387200
4835,45.293262,-75.89527,1738387200
6351,45.343353,-75.71159,1738387261
4835,45.298164,-75.90262,1738387261
6351,45.343353,-75.71159,1738387322
4834,45.35591,-75.78106,1738387322
6351,45.343353,-75.71159,1738387382
4834,45.35591,-75.78106,1738387382
6351,45.343353,-75.71159,1738387443
4715,45.41736,-75.633575,1738387443
6351,45.343353,-75.71159,1738387503
4715,45.41152,-75.63199,1738387503
6351,45.343353,-75.71159,1738387563
6351,45.343353,-75.71159,1738387624
6351,45.343353,-75.71159,1738387684
6351,45.343353,-75.71159,1738387745
6351,45.343353,-75.71159,1738387806
6351,45.343353,-75.71159,1738387866
6351,45.343353,-75.71159,1738387927
6351,45.343353,-75.71159,1738387987
6351,45.343353,-75.71159,1738388047
6351,45.343353,-75.71159,1738388108
6351,45.343353,-75.71159,1738388168
6351,45.343353,-75.71159,1738388229
6351,45.343353,-75.71159,1738388289
6351,45.343353,-75.71159,1738388349
6351,45.343353,-75.71159,1738388410
6351,45.343353,-75.71159,1738388471
6351,45.343353,-75.71159,1738388531
6351,45.343353,-75.71159,1738388592
6351,45.343353,-75.71159,1738388652
6351,45.343353,-75.71159,1738388714
6351,45.343353,-75.71159,1738388774
6351,45.343353,-75.71159,1738388834
6351,45.343353,-75.71159,1738388895
6351,45.343353,-75.71159,1738388955
6351,45.343353,-75.71159,1738389017
6351,45.343353,-75.71159,1738389080
6351,45.343353,-75.71159,1738389141
6351,45.343353,-75.71159,1738389201
6351,45.343353,-75.71159,1738389262
6351,45.343353,-75.71159,1738389322
6351,45.343353,-75.71159,1738389383
6351,45.343353,-75.71159,1738389444
6351,45.343353,-75.71159,1738389504
6351,45.343353,-75.71159,1738389565
6351,45.34337,-75.711586,1738389625
6351,45.34248,-75.71226,1738389686
6351,45.34284,-75.7125,1738389747
6351,45.343018,-75.71262,1738389808
6351,45.343018,-75.71262,1738389870
6351,45.34317,-75.712494,1738389930
6351,45.34339,-75.712715,1738389990
6351,45.34338,-75.71139,1738390051
6351,45.343277,-75.71135,1738390111
6351,45.343258,-75.71135,1738390171
6351,45.343258,-75.71135,1738390232
6351,45.343258,-75.71135,1738390292
6351,45.343258,-75.71135,1738390353
6351,45.343258,-75.71135,1738390413
6351,45.343258,-75.71135,1738390474
6351,45.343258,-75.711365,1738390535
6351,45.343258,-75.711365,1738390595
6351,45.343258,-75.711365,1738390656
6351,45.343258,-75.711365,1738390717
6351,45.343258,-75.711365,1738390777
6351,45.343258,-75.711365,1738390838
6351,45.343258,-75.711365,1738390900
6351,45.343258,-75.711365,1738390960
6351,45.343258,-75.711365,1738391028
6351,45.343258,-75.711365,1738391088
6351,45.343258,-75.711365,1738391149
6351,45.343258,-75.711365,1738391211
6351,45.343258,-75.711365,1738391272
6351,45.343258,-75.711365,1738391332
6351,45.343258,-75.711365,1738391393
6351,45.343258,-75.711365,1738391454
6351,45.343258,-75.711365,1738391514
6351,45.343258,-75.711365,1738391575
6351,45.343258,-75.711365,1738391636
6351,45.343258,-75.711365,1738391696
6351,45.343258,-75.711365,1738391757
6351,45.343258,-75.711365,1738391818
6351,45.343258,-75.711365,1738391880
6351,45.343258,-75.711365,1738391940
6351,45.343258,-75.711365,1738392001
6351,45.343258,-75.711365,1738392061
6351,45.343258,-75.711365,1738392121
8134,45.411007,-75.63657,1738392182
8134,45.411007,-75.63657,1738392242
8134,45.411007,-75.63657,1738392303
8134,45.411007,-75.63657,1738392363
8134,45.411007,-75.63657,1738392424
8134,45.411007,-75.63657,1738392484
8134,45.411007,-75.63657,1738392544
8134,45.411007,-75.63657,1738392605
8134,45.41085,-75.63649,1738392665
8134,45.40912,-75.63427,1738392726
8134,45.4095,-75.63362,1738392786
8134,45.4095,-75.63362,1738392847
8134,45.4095,-75.63362,1738392909
8134,45.40979,-75.63351,1738392971
8134,45.410522,-75.634705,1738393032
8134,45.410885,-75.63621,1738393093
8134,45.410885,-75.63621,1738393153
8134,45.410885,-75.63621,1738393220
8134,45.410885,-75.63621,1738393280
8134,45.410885,-75.63621,1738393341
8134,45.410885,-75.63621,1738393401
8134,45.410885,-75.63621,1738393461
8134,45.410885,-75.63621,1738393521
8134,45.410885,-75.63621,1738393583
8134,45.410885,-75.63621,1738393643
8134,45.410885,-75.63621,1738393704
8134,45.410885,-75.63621,1738393764
8134,45.410885,-75.63621,1738393825
8134,45.410885,-75.63621,1738393886
8134,45.410885,-75.63621,1738393947
8134,45.410885,-75.63621,1738394008
8134,45.410885,-75.63621,1738394068
8134,45.410885,-75.63621,1738394130
8134,45.410885,-75.63621,1738394191
8134,45.410885,-75.63621,1738394251
8134,45.410885,-75.63621,1738394312
8134,45.410885,-75.63621,1738394373
8134,45.410885,-75.63621,1738394433
8134,45.410885,-75.63621,1738394493
8134,45.410885,-75.63621,1738394555
8134,45.410885,-75.63621,1738394615
8134,45.410885,-75.63621,1738394675
8134,45.410885,-75.63621,1738394735
8134,45.410885,-75.63621,1738394796
8134,45.410885,-75.63621,1738394856
8134,45.410885,-75.63621,1738394916
8134,45.410885,-75.63621,1738394977
8134,45.410885,-75.63621,1738395038
8134,45.410885,-75.63621,1738395098
8134,45.410885,-75.63621,1738395159
6595,45.343094,-75.71051,1738395301
6595,45.343094,-75.71051,1738395362
6595,45.343094,-75.71051,1738395422
6595,45.343094,-75.71051,1738395483
6595,45.343094,-75.71051,1738395543
6595,45.343094,-75.71051,1738395604
6595,45.343094,-75.71051,1738395664
6595,45.343094,-75.71051,1738395725
6595,45.343094,-75.71051,1738395785
6595,45.343094,-75.71051,1738395846
6595,45.343094,-75.71051,1738395906
6595,45.343094,-75.71051,1738395967
6595,45.343094,-75.71051,1738396027
6595,45.343094,-75.71051,1738396087
6595,45.343094,-75.71051,1738396148
6595,45.343094,-75.71051,1738396208
6595,45.343094,-75.71051,1738396268
6595,45.343094,-75.71051,1738396329
6595,45.343094,-75.71051,1738396390
6595,45.343094,-75.71051,1738396450
6595,45.343094,-75.71051,1738396515
6595,45.343094,-75.71051,1738396577
6595,45.343094,-75.71051,1738396640
6595,45.343094,-75.71051,1738396701
6595,45.343094,-75.71051,1738396762
6595,45.343094,-75.71051,1738396822
6595,45.343094,-75.71051,1738396883
6595,45.343094,-75.71051,1738396943
6595,45.343094,-75.71051,1738397004
6595,45.343094,-75.71051,1738397065
6595,45.343094,-75.71051,1738397126
6595,45.343094,-75.71051,1738397186
6595,45.343094,-75.71051,1738397247
6595,45.343094,-75.71051,1738397308
6595,45.343094,-75.71051,1738397368
6595,45.343094,-75.71051,1738397428
6595,45.343094,-75.71051,1738397489
6595,45.343094,-75.71051,1738397550
6595,45.343094,-75.71051,1738397610
6595,45.343094,-75.71051,1738397671
6595,45.343094,-75.71051,1738397732
6595,45.343094,-75.71051,1738397792
6595,45.343094,-75.71051,1738397852
6595,45.343094,-75.71051,1738397913
6595,45.343094,-75.71051,1738397973
6595,45.343094,-75.71051,1738398034
6595,45.342876,-75.71204,1738398094
6595,45.342876,-75.71204,1738398155
6595,45.343025,-75.712204,1738398215
6595,45.343025,-75.712204,1738398275
6595,45.343025,-75.712204,1738398336
6595,45.343025,-75.712204,1738398396
6595,45.343975,-75.71202,1738398457
6595,45.343327,-75.71033,1738398517
6595,45.342793,-75.711205,1738398577
6595,45.342793,-75.711205,1738398638
6595,45.342793,-75.711205,1738398699
6595,45.342793,-75.711205,1738398760
6595,45.342793,-75.711205,1738398821
6595,45.342793,-75.711205,1738398881
6595,45.342793,-75.711205,1738398943
6595,45.342793,-75.711205,1738399003
6595,45.342793,-75.711205,1738399065
6595,45.342793,-75.711205,1738399125
6595,45.342793,-75.711205,1738399186
6595,45.342793,-75.711205,1738399246
6595,45.342793,-75.711205,1738399306
6595,45.342793,-75.711205,1738399368
6595,45.342793,-75.711205,1738399428
6595,45.342793,-75.711205,1738399488
6595,45.342793,-75.711205,1738399549
6595,45.342793,-75.711205,1738399610
6595,45.342793,-75.711205,1738399672
6595,45.342793,-75.711205,1738399732
6595,45.342793,-75.711205,1738399792
6595,45.342793,-75.711205,1738399853
6595,45.342793,-75.711205,1738399913
6595,45.342793,-75.711205,1738399974
6595,45.342793,-75.711205,1738400034
6595,45.342793,-75.711205,1738400094
4690,45.355366,-75.78156,1738400156
4690,45.355366,-75.78156,1738400217
4690,45.355366,-75.78156,1738400277
4690,45.355633,-75.78216,1738400339
4690,45.35604,-75.78171,1738400400
4690,45.35604,-75.78171,1738400461
4690,45.35604,-75.78171,1738400521
4690,45.35604,-75.78171,1738400581
4690,45.35604,-75.78171,1738400642
4690,45.35604,-75.78171,1738400703
4690,45.35604,-75.78171,1738400764
4690,45.35604,-75.78171,1738400824
4690,45.35604,-75.78171,1738400884
4690,45.35604,-75.78171,1738401032
4690,45.35604,-75.78171,1738401092
4690,45.35604,-75.78171,1738401152
4690,45.35604,-75.78171,1738401214
4690,45.35604,-75.78171,1738401275
4690,45.35604,-75.78171,1738401335
4690,45.35604,-75.78171,1738401395
4690,45.35604,-75.78171,1738401455
4690,45.35604,-75.78171,1738401517
4690,45.35604,-75.78171,1738401577
4690,45.35604,-75.78171,1738401639
4690,45.35604,-75.78171,1738401702
4690,45.35604,-75.78171,1738401763
4690,45.35604,-75.78171,1738401823
4690,45.35604,-75.78171,1738401884
4690,45.35604,-75.78171,1738401945
4690,45.35604,-75.78171,1738402005
4690,45.35604,-75.78171,1738402066
4690,45.35604,-75.78171,1738402127
4690,45.35604,-75.78171,1738402187
6472,45.414024,-75.634964,1738402248
6472,45.414024,-75.634964,1738402308
6472,45.414024,-75.634964,1738402369
6472,45.414024,-75.634964,1738402430
6472,45.414024,-75.634964,1738402492
6472,45.414024,-75.634964,1738402552
6472,45.414024,-75.634964,1738402613
6472,45.414024,-75.634964,1738402674
6472,45.414024,-75.634964,1738402734
6472,45.414024,-75.634964,1738402800
6472,45.414024,-75.634964,1738402860
6472,45.414024,-75.634964,1738402920
6472,45.414024,-75.634964,1738402984
6472,45.414024,-75.634964,1738403044
6472,45.414024,-75.634964,1738403104
6472,45.414024,-75.634964,1738403169
6472,45.414024,-75.634964,1738403229
6472,45.414024,-75.634964,1738403290
6472,45.414024,-75.634964,1738403351
6472,45.414024,-75.634964,1738403412
6472,45.414024,-75.634964,1738403473
6472,45.414024,-75.634964,1738403534
6472,45.414024,-75.634964,1738403595
6472,45.414024,-75.634964,1738403655
6472,45.414024,-75.634964,1738403715
6472,45.414024,-75.634964,1738403776
6472,45.414024,-75.634964,1738403837
6472,45.414024,-75.634964,1738403897
6472,45.414024,-75.634964,1738403957
6472,45.414024,-75.634964,1738404018
6472,45.414024,-75.634964,1738404079
6472,45.414024,-75.634964,1738404140
6472,45.414024,-75.634964,1738404200
6472,45.414024,-75.634964,1738404260
6472,45.414024,-75.634964,1738404321
6472,45.414024,-75.634964,1738404381
6472,45.414024,-75.634964,1738404442
6472,45.414024,-75.634964,1738404502
6472,45.414024,-75.634964,1738404564
6472,45.414024,-75.634964,1738404628
6472,45.414024,-75.634964,1738404688
6472,45.414024,-75.634964,1738404749
6472,45.414024,-75.634964,1738404809
6472,45.414024,-75.634964,1738404870
6472,45.414024,-75.634964,1738404930
6472,45.414024,-75.634964,1738404991
6472,45.414024,-75.634964,1738405052
6472,45.414024,-75.634964,1738405112
6472,45.414024,-75.634964,1738405173
6472,45.414024,-75.634964,1738405235
6472,45.414024,-75.634964,1738405295
6472,45.414024,-75.634964,1738405357
6472,45.414024,-75.634964,1738405417
6472,45.414024,-75.634964,1738405478
6472,45.414024,-75.634964,1738405539
6472,45.414024,-75.634964,1738405599
6472,45.414024,-75.634964,1738405659
6472,45.414024,-75.634964,1738405721
6472,45.414024,-75.634964,1738405781
6472,45.414024,-75.634964,1738405842
6472,45.414024,-75.634964,1738405902
4832,45.44037,-75.64628,1738405902
6472,45.414024,-75.634964,1738405963
6699,45.410164,-75.6341,1738405963
6472,45.414024,-75.634964,1738406023
4719,45.42545,-75.69335,1738406023
6472,45.414024,-75.634964,1738406086
4717,45.430252,-75.64058,1738406086
6472,45.414024,-75.634964,1738406147
4717,45.43622,-75.64395,1738406147
6472,45.414024,-75.634964,1738406208
6587,45.40999,-75.63424,1738406208
6472,45.414024,-75.634964,1738406269
4717,45.443142,-75.64225,1738406269
6472,45.414024,-75.634964,1738406329
6467,45.41945,-75.71713,1738406329
6472,45.414024,-75.634964,1738406389
6467,45.416496,-75.71488,1738406389
6472,45.414024,-75.634964,1738406450
6588,45.410236,-75.634384,1738406450
6472,45.414024,-75.634964,1738406510
6583,45.40993,-75.633896,1738406510
6472,45.414024,-75.634964,1738406571
6581,45.409744,-75.63468,1738406571
6472,45.414024,-75.634964,1738406631
6581,45.409744,-75.63468,1738406631
6472,45.414024,-75.634964,1738406692
6461,45.409054,-75.63419,1738406692
6472,45.414024,-75.634964,1738406752
4703,45.412045,-75.63158,1738406752
6472,45.414024,-75.634964,1738406820
4703,45.414284,-75.64047,1738406820
6472,45.414024,-75.634964,1738406880
4822,45.269814,-75.7482,1738406880
6472,45.414024,-75.634964,1738406942
4822,45.269386,-75.74578,1738406942
6472,45.414024,-75.634964,1738407002
4703,45.41224,-75.66478,1738407002
6472,45.414024,-75.634964,1738407065
4822,45.266914,-75.741554,1738407065
6472,45.414024,-75.634964,1738407130
4822,45.266914,-75.741554,1738407130
6472,45.414024,-75.634964,1738407193
6446,45.415127,-75.63219,1738407193
6472,45.414024,-75.634964,1738407254
6446,45.415127,-75.63219,1738407254
6472,45.414024,-75.634964,1738407315
6446,45.415127,-75.63219,1738407315
6472,45.414024,-75.634964,1738407376
4822,45.266914,-75.741554,1738407376
6472,45.414024,-75.634964,1738407436
4822,45.266914,-75.741554,1738407436
6472,45.414024,-75.634964,1738407497
6569,45.409317,-75.6346,1738407497
6472,45.414024,-75.634964,1738407557
4822,45.266914,-75.741554,1738407557
6472,45.414024,-75.634964,1738407617
4820,45.41209,-75.63248,1738407617
6472,45.414024,-75.634964,1738407678
6446,45.415127,-75.63219,1738407678
6472,45.414024,-75.634964,1738407738
6446,45.415127,-75.63219,1738407738
6472,45.414024,-75.634964,1738407799
6446,45.415127,-75.63219,1738407799
6472,45.414024,-75.634964,1738407861
6446,45.415127,-75.63219,1738407861
6472,45.414024,-75.634964,1738407921
6446,45.415127,-75.63219,1738407921
6472,45.414024,-75.634964,1738407982
6446,45.415127,-75.63219,1738407982
6472,45.414024,-75.634964,1738408044
6446,45.415127,-75.63219,1738408044
6472,45.414024,-75.634964,1738408104
6688,45.41022,-75.63426,1738408104
6472,45.414024,-75.634964,1738408165
6446,45.415127,-75.63219,1738408165
6472,45.414024,-75.634964,1738408226
6688,45.41022,-75.63426,1738408226
6472,45.414024,-75.634964,1738408286
6688,45.41022,-75.63426,1738408286
6472,45.414024,-75.634964,1738408347
6688,45.41022,-75.63426,1738408347
6472,45.414024,-75.634964,1738408410
6688,45.41022,-75.63426,1738408410
6472,45.414024,-75.634964,1738408470
6688,45.41022,-75.63426,1738408470
6472,45.414024,-75.634964,1738408533
6688,45.41022,-75.63426,1738408533
6472,45.414024,-75.634964,1738408594
6446,45.415127,-75.63219,1738408594
6472,45.414024,-75.634964,1738408740
6688,45.41022,-75.63426,1738408740
6472,45.414024,-75.634964,1738408802
6688,45.41022,-75.63426,1738408802
6472,45.414024,-75.634964,1738408862
6446,45.415127,-75.63219,1738408862
6472,45.414024,-75.634964,1738409009
6446,45.415127,-75.63219,1738409009
6472,45.414024,-75.634964,1738409069
6446,45.415127,-75.63219,1738409069
6472,45.414024,-75.634964,1738409130
6446,45.415127,-75.63219,1738409130
6472,45.414024,-75.634964,1738409190
6446,45.415127,-75.63219,1738409190
6472,45.414024,-75.634964,1738409252
6446,45.415127,-75.63219,1738409252
6472,45.414024,-75.634964,1738409312
6446,45.415127,-75.63219,1738409312
6472,45.414024,-75.634964,1738409373
6446,45.415127,-75.63219,1738409373
6472,45.414024,-75.634964,1738409434
4820,45.4119,-75.63234,1738409434
6472,45.414024,-75.634964,1738409495
6569,45.409317,-75.6346,1738409495
6472,45.414024,-75.634964,1738409555
6569,45.409317,-75.6346,1738409555
6472,45.414024,-75.634964,1738409616
4820,45.411922,-75.63229,1738409616
6472,45.414024,-75.634964,1738409678
4820,45.411945,-75.63239,1738409678
6472,45.414024,-75.634964,1738409739
4820,45.411953,-75.63241,1738409739
6472,45.414024,-75.634964,1738409800
4820,45.411957,-75.63241,1738409800
6472,45.414024,-75.634964,1738409860
6569,45.409317,-75.6346,1738409860
6472,45.414024,-75.634964,1738409922
4820,45.411976,-75.63247,1738409922
6472,45.414024,-75.634964,1738409983
4820,45.412014,-75.63247,1738409983
6472,45.414024,-75.634964,1738410044
4820,45.412075,-75.6325,1738410044
6472,45.414024,-75.634964,1738410104
6446,45.415127,-75.63219,1738410104
6472,45.414024,-75.634964,1738410165
6689,45.409496,-75.63457,1738410165
6472,45.414024,-75.634964,1738410226
6688,45.41022,-75.63426,1738410226
6472,45.414024,-75.634964,1738410287
6688,45.41022,-75.63426,1738410287
6472,45.414024,-75.634964,1738410347
6689,45.409496,-75.63457,1738410347
6472,45.414024,-75.634964,1738410408
6568,45.41456,-75.63578,1738410408
6472,45.414024,-75.634964,1738410469
6568,45.41456,-75.63578,1738410469
6472,45.414024,-75.634964,1738410530
6568,45.41456,-75.63578,1738410530
6472,45.414024,-75.634964,1738410591
4705,45.39141,-75.723434,1738410591
6472,45.414024,-75.634964,1738410652
4709,45.36366,-75.7639,1738410652
6472,45.414024,-75.634964,1738410712
4270,45.41461,-75.633896,1738410712
6472,45.414024,-75.634964,1738410773
4270,45.41461,-75.633896,1738410773
6472,45.414024,-75.634964,1738410833
6690,45.40983,-75.63441,1738410833
6472,45.414024,-75.634964,1738410894
6697,45.41423,-75.63322,1738410894
6472,45.414024,-75.634964,1738410954
6697,45.41423,-75.63322,1738410954
6472,45.414024,-75.634964,1738411016
6577,45.40957,-75.634766,1738411016
6472,45.414024,-75.634964,1738411076
6577,45.40957,-75.634766,1738411076
6472,45.414024,-75.634964,1738411139
6697,45.41423,-75.63322,1738411139
6472,45.414024,-75.634964,1738411277
6453,45.275215,-75.74815,1738411277
6472,45.414024,-75.634964,1738411338
6453,45.276814,-75.75005,1738411338
6472,45.414024,-75.634964,1738411398
6695,45.409794,-75.63423,1738411398
6472,45.414024,-75.634964,1738411459
6695,45.409794,-75.63423,1738411459
6472,45.414024,-75.634964,1738411520
6575,45.412167,-75.66482,1738411520
6472,45.414024,-75.634964,1738411581
6575,45.412167,-75.66482,1738411581
6472,45.414024,-75.634964,1738411641
6575,45.412086,-75.66594,1738411641
6472,45.414024,-75.634964,1738411702
6575,45.412086,-75.66594,1738411702
6472,45.414024,-75.634964,1738411762
6575,45.412086,-75.66594,1738411762
6472,45.414024,-75.634964,1738411823
6575,45.406593,-75.66438,1738411823
6472,45.414024,-75.634964,1738411884
6575,45.40397,-75.66491,1738411884
6472,45.414024,-75.634964,1738411945
6696,45.409298,-75.63446,1738411945
6472,45.414024,-75.634964,1738412005
6696,45.409298,-75.63446,1738412005
6472,45.414024,-75.634964,1738412066
6696,45.409298,-75.63446,1738412066
6472,45.414024,-75.634964,1738412126
6696,45.409298,-75.63446,1738412126
6472,45.414024,-75.634964,1738412187
6696,45.409298,-75.63446,1738412187
6472,45.414024,-75.634964,1738412250
6575,45.368774,-75.667206,1738412250
6472,45.414024,-75.634964,1738412310
6696,45.409298,-75.63446,1738412310
6472,45.414024,-75.634964,1738412371
6572,45.4141,-75.635704,1738412371
6472,45.414024,-75.634964,1738412432
6572,45.4141,-75.635704,1738412432
6472,45.414024,-75.634964,1738412493
6572,45.4141,-75.635704,1738412493
6472,45.414024,-75.634964,1738412555
6572,45.4141,-75.635704,1738412555
6472,45.414024,-75.634964,1738412616
6572,45.4141,-75.635704,1738412616
6472,45.414024,-75.634964,1738412676
6696,45.40782,-75.63323,1738412676
6472,45.414024,-75.634964,1738412737
6573,45.355644,-75.79661,1738412737
6472,45.414024,-75.634964,1738412797
4393,45.422245,-75.69402,1738412797
6472,45.414024,-75.634964,1738412858
6691,45.414368,-75.63477,1738412858
6472,45.414024,-75.634964,1738412919
6450,45.352177,-75.65019,1738412919
6472,45.414024,-75.634964,1738412979
6450,45.35396,-75.655334,1738412979
6472,45.414024,-75.634964,1738413040
6450,45.359837,-75.6585,1738413040
6472,45.414024,-75.634964,1738413102
6450,45.359837,-75.6585,1738413102
6472,45.414024,-75.634964,1738413162
4814,45.417667,-75.63413,1738413162
6472,45.414024,-75.634964,1738413223
4814,45.42104,-75.63541,1738413223
6472,45.414024,-75.634964,1738413284
6439,45.413998,-75.635216,1738413284
6472,45.414024,-75.634964,1738413344
4810,45.414623,-75.6346,1738413344
6472,45.414024,-75.634964,1738413405
6679,45.412167,-75.66482,1738413405
6472,45.414024,-75.634964,1738413466
6558,45.40985,-75.63436,1738413466
6472,45.414024,-75.634964,1738413527
6558,45.40985,-75.63436,1738413527
6472,45.414024,-75.634964,1738413594
4257,45.375237,-75.59469,1738413594
6472,45.414024,-75.634964,1738413655
6678,45.409946,-75.63454,1738413655
6472,45.414024,-75.634964,1738413717
4815,45.37104,-75.76915,1738413717
6472,45.414024,-75.634964,1738413778
4815,45.36852,-75.77461,1738413778
6472,45.414024,-75.634964,1738413838
6444,45.409286,-75.634514,1738413838
6472,45.414024,-75.634964,1738413899
6444,45.409286,-75.634514,1738413899
6472,45.414024,-75.634964,1738413961
6566,45.350018,-75.65252,1738413961
6472,45.414024,-75.634964,1738414021
6684,45.380875,-75.74587,1738414021
6472,45.414024,-75.634964,1738414081
6684,45.382725,-75.74033,1738414081
6472,45.414024,-75.634964,1738414143
6684,45.385525,-75.735245,1738414143
6472,45.414024,-75.634964,1738414203
6442,45.366264,-75.783,1738414203
6472,45.414024,-75.634964,1738414264
4265,45.430943,-75.60946,1738414264
6472,45.414024,-75.634964,1738414325
6564,45.333595,-75.75181,1738414325
6472,45.414024,-75.634964,1738414387
4265,45.430943,-75.60946,1738414387
6472,45.414024,-75.634964,1738414447
6564,45.3434,-75.75731,1738414447
6472,45.414024,-75.634964,1738414507
6561,45.41478,-75.64452,1738414507
6472,45.414024,-75.634964,1738414569
6561,45.41478,-75.64452,1738414569
6472,45.414024,-75.634964,1738414630
6561,45.41478,-75.64452,1738414630
6472,45.414024,-75.634964,1738414691
6561,45.41478,-75.64452,1738414691
6472,45.414024,-75.634964,1738414752
6561,45.41478,-75.64452,1738414752
6472,45.414024,-75.634964,1738414813
6440,45.4095,-75.63452,1738414813
6472,45.414024,-75.634964,1738414873
6562,45.369568,-75.66815,1738414873
6472,45.414024,-75.634964,1738414934
6683,45.36638,-75.785614,1738414934
6472,45.414024,-75.634964,1738414995
6683,45.364567,-75.786964,1738414995
6472,45.414024,-75.634964,1738415055
6680,45.41481,-75.63328,1738415055
6472,45.414024,-75.634964,1738415116
6680,45.41481,-75.63328,1738415116
6472,45.414024,-75.634964,1738415176
6562,45.35005,-75.65259,1738415176
6472,45.414024,-75.634964,1738415238
6562,45.35005,-75.65259,1738415238
6472,45.414024,-75.634964,1738415299
6562,45.35005,-75.65259,1738415299
6472,45.414024,-75.634964,1738415359
6562,45.35005,-75.65259,1738415359
6472,45.414024,-75.634964,1738415421
6680,45.41481,-75.63328,1738415421
6472,45.414024,-75.634964,1738415481
6428,45.40964,-75.6343,1738415481
6472,45.414024,-75.634964,1738415542
6429,45.48125,-75.54118,1738415542
6472,45.414024,-75.634964,1738415602
6668,45.2513,-75.74056,1738415602
6472,45.414024,-75.634964,1738415664
6668,45.24768,-75.73862,1738415664
6472,45.414024,-75.634964,1738415724
6545,45.41215,-75.665054,1738415724
6472,45.414024,-75.634964,1738415785
6546,45.464737,-75.44875,1738415785
6472,45.414024,-75.634964,1738415846
4806,45.464806,-75.448845,1738415846
6472,45.414024,-75.634964,1738415906
8173,45.410847,-75.636314,1738415906
6472,45.414024,-75.634964,1738415966
4806,45.464806,-75.448845,1738415966
6472,45.414024,-75.634964,1738416027
